hospital_id,row_id,line_type,description,rev_code,local_code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,alt_hcpcs_cpt,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,rate_category,payer_name,carrier,plan_type,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
140180,2.99011E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002505_HUMANA_NATL_POS_OA_1817, Humana, POS/Choice,50152.14,,,,
140180,3.26318E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002203_HEALTHLINK_OPEN_ACCESS_1825, Healthlink, PPO,61467.5,,,,
140180,3.41166E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000104_BLUE_CROSS_FEDERAL_EMPLOYEE_2038, Blue Cross, PPO,61836.31,,,,
140180,3.53991E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002205_HEALTHLINK_1825, Healthlink, PPO,61467.5,,,,
140180,3.56164E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,21517,,,,
140180,3.66678E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103007501_IMAGINE_HEALTH_PPO_1824,Other, PPO,61713.37,,,,
140180,3.66835E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002506_HUMANA_PPO_1818, Humana, PPO,55459.72,,,,
140180,3.68206E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000903_CIGNA_OPEN_ACCESS_1807, Cigna, PPO,59121.05,,,,
140180,3.84748E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004616_UHC_RIVER_VALLEY_2126, UnitedHealthcare, Local/Regional,63071,,,,
140180,3.88099E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002503_HUMANA_CHOICE_POS_1817, Humana, POS/Choice,50152.14,,,,
140180,4.17747E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000112_BC_HMOBLUE_ADV_STATE_OF_IL_2040, Blue Cross, Medicare/Medicaid,52632.22,,,,
140180,4.50933E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004615_UHC_STUDENT_RESOURCES_2126, UnitedHealthcare, PPO,63071,,,,
140180,5.23968E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000113_CITY_OF_CHICAGOTELLIGEN_2038,Other, Local/Regional,61836.31,,,,
140180,5.54381E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000116_BLUE_CROSS_Local_2038, Blue Cross, PPO,61836.31,,,,
140180,5.6675E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000106_BLUE_CROSS_OUT_OF_ST_HMO_2040, Blue Cross, Local/Regional,52632.22,,,,
140180,6.14812E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000633_UIC_PHYS_GROUP_HMOIBLUE_ADV_OUTOFNETWORK_2040, Blue Cross, Medicare/Medicaid,52632.22,,,,
140180,6.67519E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004605_UHC_HMO_2126, UnitedHealthcare, HMO,63071,,,,
140180,6.7273E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000627_ACCESS_COMMUNITY_HMOIBLUE_ADV_OUTOFNETWORK_2040, Blue Cross, Medicare/Medicaid,52632.22,,,,
140180,7.25346E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103001903_GWH_CIGNA_PPO_1807, Cigna, PPO,59121.05,,,,
140180,7.49118E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002510_PRESENCE_SJHP_HUMANA_1817, Humana, HMO,50152.14,,,,
140180,7.68185E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002511_PRESENCE_SMEHP_HUMANA_HMO_1817, Humana, HMO,50152.14,,,,
140180,7.9113E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004604_UHC_CORE_2126, UnitedHealthcare, PPO,63071,,,,
140180,8.59598E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002520_HUMANA_ILLINOIS_CCN_HMO_1817, Humana, HMO,50152.14,,,,
140180,8.78019E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000107_BLUE_CROSS_OUT_OF_ST_PPO_2038, Blue Cross, Local/Regional,61836.31,,,,
140180,9.46774E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004603_UHC_CHOICE_PLUS_2126, UnitedHealthcare, PPO,63071,,,,
140180,9.52994E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002501_HUMANA_ADVOCATE_1817, Humana, Medicare/Medicaid,50152.14,,,,
140180,9.53337E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000910_CIGNA_GENERIC_1807, Cigna, PPO,59121.05,,,,
140180,9.61368E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000617_NSPA_HMOIBADV_2040,Other, Medicare/Medicaid,52632.22,,,,
140180,1.02184E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000914_CIGNA_CONNECT_NETWORK_HMO_1808, Cigna, HMO,33139,,,,
140180,1.10322E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004617_UHC_NAVIGATE_2126, UnitedHealthcare, HMO,63071,,,,
140180,1.10413E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000613_ADVOCATE_HMOIBLUE_ADVANTAGE_OUTOFNETWORK_2040, Blue Cross, Medicare/Medicaid,52632.22,,,,
140180,1.14293E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000611_VILLAGEMD_HMOIBLUE_ADV_SITE_485_2040, Blue Cross, Medicare/Medicaid,52632.22,,,,
140180,1.15361E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000643_LOCAL_25_SEIU_BCPPO_UHS_OUT_OF_NETWORK_2038,Other, Local/Regional,61836.31,,,,
140180,1.19252E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000901_CIGNA_HMO_1800, Cigna, HMO,42091.88,,,,
140180,1.21637E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004613_UHC_SELECT_PLUS_2126, UnitedHealthcare, PPO,63071,,,,
140180,1.22423E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000116_AETNA_SMART_CARE_1799, Aetna, HMO,59912.11,,,,
140180,1.28473E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002509_AMITA_IPA_SITES_HUMANA_1817, Humana, Local/Regional,50152.14,,,,
140180,1.28881E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002504_HUMANA_HMO_1817, Humana, HMO,50152.14,,,,
140180,1.32727E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000915_CIGNA_LOCAL_PLUS_OUT_OF_NETWORK_1800, Cigna, Local/Regional,42091.88,,,,
140180,1.35566E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000109_Blue_Cross_HMOIBlue_Advantage_2040, Blue Cross, Medicare/Medicaid,52632.22,,,,
140180,1.39107E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004614_UHC_UNITED_MEDICAL_RESOURCES_2126, UnitedHealthcare, PPO,63071,,,,
140180,1.42245E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004601_GOLDEN_RULE_INS_2126, UnitedHealthcare, PPO,63071,,,,
140180,1.53499E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,63071,,,,
140180,1.53763E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000111_BLUE_CHOICE_UNITE_HERE_SELECT_2039, Blue Cross, POS/Choice,47554.47,,,,
140180,1.62487E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000634_UNIFIED_PHYS_NETWORK_BCBS_2040,Other, Local/Regional,52632.22,,,,
140180,1.69569E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103001902_GWH_CIGNA_OPEN_ACCESSS_PLUS_1807, Cigna, PPO,59121.05,,,,
140180,1.76031E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000631_SIX_CORNER_RAVENSWOOD_HMOIBLUE_ADV_OUTOFNETWORK_2040, Blue Cross, Medicare/Medicaid,52632.22,,,,
140217,1.81527E+17,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCLOC01_BLUE_CROSS_LOCALS_1400, Blue Cross, Local/Regional,61836.31,,,,
140217,6.00509E+17,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAASOI01_Health_AllianceHMO_State_of_IL_1356, Health Alliance, HMO,44785.76,,,,
140217,1.2796E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHM02_BC_HMOOTH_ALL_SEC_1402, Blue Cross, HMO,52632.22,,,,
140217,1.42672E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAAHM001_HEALTH_ALLIANCE_HMOPOS_1356, Health Alliance, HMO,44785.76,,,,
140217,2.02784E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHHM00_United_Healthcare_HMO_87726_1428, UnitedHealthcare, HMO,63071,,,,
140217,2.19094E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAPP01_HUM_PPOEPO_1360, Humana, PPO,56208.02,,,,
140217,2.49011E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMPC_BLUE_CROSS_HMO_PRIMARY_CARE_1402, Blue Cross, HMO,52632.22,,,,
140217,2.49319E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMS00_BC_HMOOTH_OP_SVCS_1402, Blue Cross, HMO,52632.22,,,,
140217,2.59909E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUMHSC02_BC_SCMCR_HMOCL_OPRCRREFLAB_1400, Blue Cross, HMO,61836.31,,,,
140217,2.60953E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGCON01_Cigna_Connect_Network_HMO_1353, Cigna, HMO,33139,,,,
140217,2.69719E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEASOI01_Healthlink_State_of_Illinois_1358, Healthlink, Local/Regional,61467.5,,,,
140217,3.94249E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCPP02_BLUE_CROSS_PPO_1400, Blue Cross, PPO,61836.31,,,,
140217,4.05672E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCSOI01_BC_HMOBlue_Adv_State_of_IL_1402, Blue Cross, HMO,52632.22,,,,
140217,4.1502E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,NALCPP01_NALC_active_employees_1352,Other, PPO,58832.42,,,,
140217,5.89488E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCIN01_BLUE_CROSS_INDEMNITYSUPPL_1400, Blue Cross, PPO,61836.31,,,,
140217,5.9125E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHHM002_UNITED_HEALTH_CARE_HMO_87726_1428, UnitedHealthcare, HMO,63071,,,,
140217,6.29653E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUMHSJ02_BCMCR_PHPHMO_PSJCLI_RCR_REF_1402, Blue Cross, HMO,52632.22,,,,
140217,7.07388E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNTPH00_CIGNA_TPARENTAL_1352, Cigna, PPO,58832.42,,,,
140217,7.94159E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCPP01_BLUE_CROSS_PPO_1400, Blue Cross, PPO,61836.31,,,,
140217,8.74067E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAPP02_HUM_PPOEPO_1360, Humana, PPO,56208.02,,,,
140217,9.44269E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,GOLRPP00_GOLDEN_RULE_PPO_UHC_1428, Golden Rule/UnitedHealthcare, PPO,63071,,,,
140217,1.01289E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNPP01_CIGNA_PPOPOSOA_1352, Cigna, PPO,58832.42,,,,
140217,1.05536E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGN501_CIGNA_C_5_1352, Cigna, PPO,58832.42,,,,
140217,1.07623E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,cash,SP_SELF_PAY_INSURANCE_1428, Self Pay, Other,63071,,,,
140217,1.09056E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNHM02_CIGNA_HMO_1354, Cigna, HMO,42091.88,,,,
140217,1.10428E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UMRHM00_UMR_UNITED_MEDICAL_RESOURCES_1428, UnitedHealthcare, PPO,63071,,,,
140217,1.11967E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMDR_BC_SITE_99IPOBSSDCEDNST_1402, Blue Cross, HMO,52632.22,,,,
140217,1.1721E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAHM01_HUM_HMOPOS_1359, Humana, HMO,34213.35,,,,
140217,1.18925E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCFEP01_BLUE_CROSS_FEDERAL_1400, Blue Cross, HMO,61836.31,,,,
140217,1.21571E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUPHP01_Blue_Cross_PHPIPOBSSDCED_1402, Blue Cross, HMO,52632.22,,,,
140217,1.25245E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,IMAHE01_Imagine_Health_PPO_1357, Health Alliance, PPO,61713.37,,,,
140217,1.26001E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCOS02_BLUE_CROSS_OUT_OF_STATE_1400, Blue Cross, Local/Regional,61836.31,,,,
140217,1.2725E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEALHM00_HEALTHLINK_HMO_1358, Healthlink, HMO,61467.5,,,,
140217,1.29553E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,GREWHM01_GREAT_WEST_HMOOA_1352, Great West, HMO,58832.42,,,,
140217,1.30675E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCLOC02_Blue_Cross_Locals_1400, Blue Cross, Local/Regional,61836.31,,,,
140217,1.32501E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,WCHARIN01_WC_The_Hartford_Ins_1352,Other, HMO,58832.42,,,,
140217,1.34143E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUECHS01_BLUE_CROSS_POSCHOICE_SELECT_1401, Blue Cross, POS/Choice,47554.47,,,,
140217,1.34649E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCOS01_BLUE_CROSS_OUT_OF_STATE_1400, Blue Cross, Local/Regional,61836.31,,,,
140217,1.36618E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHPP00_UNITED_HLTHCR_PPOPOSOA_87726_1400, UnitedHealthcare, PPO,61836.31,,,,
140217,1.36933E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,33139,,,,
140217,1.42607E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNHM01_CIGNA_HMO_1354, Cigna, HMO,42091.88,,,,
140217,1.43233E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,MAGEHM00_MAGELLAN_HMO_1402,Other, HMO,52632.22,,,,
140217,1.46616E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,IMAGTPH00_IMAGINE_HEALTH_TPA_1357,Other, HMO,61713.37,,,,
140217,1.47932E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,63071,,,,
140217,1.48197E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHPP01_Blue_Choice_UniteHere_Select_1401, Blue Cross, POS/Choice,47554.47,,,,
140217,1.55339E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCFEP02_BLUE_CROSS_FEDERAL_1400, Blue Cross, HMO,61836.31,,,,
140217,1.62348E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNPP02_CIGNA_PPOPOSOA_1352, Cigna, PPO,58832.42,,,,
140217,1.65448E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGLPLO01_CIGNA_LOCAL_PLUS_OUTOFNETWORK_1354, Cigna, Local/Regional,42091.88,,,,
140217,1.67512E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHPP00_UNITED_HLTHCR_PPOPOSOA_87726_1428, UnitedHealthcare, PPO,63071,,,,
140217,1.69543E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHM01_BC_HMOIP_OBS_SDC_ED_1402, Blue Cross, HMO,52632.22,,,,
140217,1.71033E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHTPH00_UNITED_HEALTHCARE_TPARENTAL_1428, UnitedHealthcare, PPO,63071,,,,
140217,1.71492E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMKI_BLUE_CROSS_HMO_KANE_IPA_1402, Blue Cross, HMO,52632.22,,,,
140217,1.75873E+19,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUPHP02_Blue_Cross_PHPClinOPRCRREF_1402, Blue Cross, PPO,52632.22,,,,
140224,4.01642E+17,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002502_HUMANA_CHOICE_CARE_1809, Humana, POS/Choice,48826.58,,,,
140224,4.26455E+17,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103001903_GWH_CIGNA_PPO_1801, Cigna, PPO,59121.05,,,,
140224,1.83864E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000107_BLUE_CROSS_OUT_OF_ST_PPO_2027, Blue Cross, Local/Regional,62440.29,,,,
140224,1.87975E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000112_BC_HMOBLUE_ADV_STATE_OF_IL_2028, Blue Cross, HMO,53150.68,,,,
140224,1.94657E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004609_UHC_OXFORD_HEALTH_PLANS_2126, UnitedHealthcare, PPO,63071,,,,
140224,2.08125E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000915_CIGNA_LOCAL_PLUS_OUT_OF_NETWORK_1800, Cigna, Local/Regional,42091.88,,,,
140224,2.6664E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000912_NALC_CIGNA_1801, Cigna, PPO,59121.05,,,,
140224,2.75674E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103007501_IMAGINE_HEALTH_PPO_1822,Other, PPO,61713.37,,,,
140224,2.79835E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000627_ACCESS_COMMUNITY_HMOIBLUE_ADV_OUTOFNETWORK_2028, Blue Cross, Medicare/Medicaid,53150.68,,,,
140224,2.83945E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004618_UHC_GENERIC_2126, UnitedHealthcare, PPO,63071,,,,
140224,2.90103E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000643_LOCAL_25_SEIU_BCPPO_UHS_OUT_OF_NETWORK_2027,Other, Local/Regional,62440.29,,,,
140224,3.08616E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002510_PRESENCE_SJHP_HUMANA_1809, Humana, PPO,48826.58,,,,
140224,3.26905E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004619_UHC_ALL_SAVERS_2126, UnitedHealthcare, PPO,63071,,,,
140224,3.29031E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004603_UHC_CHOICE_PLUS_2126, UnitedHealthcare, PPO,63071,,,,
140224,4.02396E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000601_BLUE_CROSS_INDEMNITYSUPPLEMENT_2027, Blue Cross, PPO,62440.29,,,,
140224,4.09388E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000634_UNIFIED_PHYS_NETWORK_BCBS_2028,Other, Local/Regional,53150.68,,,,
140224,4.66874E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000193_BLUE_CROSS_PRECISION_PLAT_EXCHG_HMO_2028, Blue Cross, HMO,53150.68,,,,
140224,4.86566E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000109_Blue_Cross_HMOIBlue_Advantage_2028, Blue Cross, Medicare/Medicaid,53150.68,,,,
140224,5.07882E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i100012101_CIGNA_ONE_HEALTH_HMO_1800, Cigna, HMO,42091.88,,,,
140224,5.10504E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000621_RPPGHMOIBLUE_ADV_2028, Blue Cross, Medicare/Medicaid,53150.68,,,,
140224,5.41221E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004607_UHC_OPEN_ACCESS_2126, UnitedHealthcare, PPO,63071,,,,
140224,5.92495E+18,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000106_BLUE_CROSS_OUT_OF_ST_HMO_2028, Blue Cross, Local/Regional,53150.68,,,,
