hospital_id,row_id,line_type,description,rev_code,local_code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,alt_hcpcs_cpt,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,rate_category,payer_name,carrier,plan_type,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
140180,2535643394988763621,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000601_BLUE_CROSS_INDEMNITYSUPPLEMENT_2038, Blue Cross, PPO,,61836.31,,,,
140180,2545430294956366487,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002204_HEALTHLINK_STATE_OF_ILLINOIS_1825, Healthlink, Local/Regional,,61467.5,,,,
140180,2582687523626376719,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004619_UHC_ALL_SAVERS_2126, UnitedHealthcare, PPO,,63071.0,,,,
140180,2816095848248209696,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004608_UHC_OPTIONS_PPO_2129, UnitedHealthcare, PPO,,63071.0,,,,
140180,2990112126641602202,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002505_HUMANA_NATL_POS_OA_1817, Humana, POS/Choice,,50152.14,,,,
140180,3263180185104768041,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002203_HEALTHLINK_OPEN_ACCESS_1825, Healthlink, PPO,,61467.5,,,,
140180,3411658995184957520,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000104_BLUE_CROSS_FEDERAL_EMPLOYEE_2038, Blue Cross, PPO,,61836.31,,,,
140180,3539910480134461443,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002205_HEALTHLINK_1825, Healthlink, PPO,,61467.5,,,,
140180,3561644257300170169,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,,21517.0,,,,
140180,3666781440042308512,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103007501_IMAGINE_HEALTH_PPO_1824,Other, PPO,,61713.37,,,,
140180,3668346157700261562,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002506_HUMANA_PPO_1818, Humana, PPO,,55459.72,,,,
140180,3682061270479035509,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000903_CIGNA_OPEN_ACCESS_1807, Cigna, PPO,,59121.05,,,,
140180,3847475469007227208,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004616_UHC_RIVER_VALLEY_2126, UnitedHealthcare, Local/Regional,,63071.0,,,,
140180,3880989320485882202,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002503_HUMANA_CHOICE_POS_1817, Humana, POS/Choice,,50152.14,,,,
140180,4177474296196663449,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000112_BC_HMOBLUE_ADV_STATE_OF_IL_2040, Blue Cross, Medicare/Medicaid,,52632.22,,,,
140180,4509330872369709032,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004615_UHC_STUDENT_RESOURCES_2126, UnitedHealthcare, PPO,,63071.0,,,,
140180,5239675026567791269,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000113_CITY_OF_CHICAGOTELLIGEN_2038,Other, Local/Regional,,61836.31,,,,
140180,5543809733513534649,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000116_BLUE_CROSS_Local_2038, Blue Cross, PPO,,61836.31,,,,
140180,5667504471772439759,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000106_BLUE_CROSS_OUT_OF_ST_HMO_2040, Blue Cross, Local/Regional,,52632.22,,,,
140180,6148117912889050390,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000633_UIC_PHYS_GROUP_HMOIBLUE_ADV_OUTOFNETWORK_2040, Blue Cross, Medicare/Medicaid,,52632.22,,,,
140180,6675186736781074666,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004605_UHC_HMO_2126, UnitedHealthcare, HMO,,63071.0,,,,
140180,6727301095968619171,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000627_ACCESS_COMMUNITY_HMOIBLUE_ADV_OUTOFNETWORK_2040, Blue Cross, Medicare/Medicaid,,52632.22,,,,
140180,7253463852086224288,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103001903_GWH_CIGNA_PPO_1807, Cigna, PPO,,59121.05,,,,
140180,7491180279144414975,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002510_PRESENCE_SJHP_HUMANA_1817, Humana, HMO,,50152.14,,,,
140180,7681853333949603156,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002511_PRESENCE_SMEHP_HUMANA_HMO_1817, Humana, HMO,,50152.14,,,,
140180,7911303948545315942,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004604_UHC_CORE_2126, UnitedHealthcare, PPO,,63071.0,,,,
140180,8595982988986855475,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002520_HUMANA_ILLINOIS_CCN_HMO_1817, Humana, HMO,,50152.14,,,,
140180,8780193113142443843,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000107_BLUE_CROSS_OUT_OF_ST_PPO_2038, Blue Cross, Local/Regional,,61836.31,,,,
140180,9467739861064105089,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004603_UHC_CHOICE_PLUS_2126, UnitedHealthcare, PPO,,63071.0,,,,
140180,9529937087192725956,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002501_HUMANA_ADVOCATE_1817, Humana, Medicare/Medicaid,,50152.14,,,,
140180,9533366931981807457,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000910_CIGNA_GENERIC_1807, Cigna, PPO,,59121.05,,,,
140180,9613676941591309496,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000617_NSPA_HMOIBADV_2040,Other, Medicare/Medicaid,,52632.22,,,,
140180,10218401315425772870,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000914_CIGNA_CONNECT_NETWORK_HMO_1808, Cigna, HMO,,33139.0,,,,
140180,11032238282011220714,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004617_UHC_NAVIGATE_2126, UnitedHealthcare, HMO,,63071.0,,,,
140180,11041294167742892157,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000613_ADVOCATE_HMOIBLUE_ADVANTAGE_OUTOFNETWORK_2040, Blue Cross, Medicare/Medicaid,,52632.22,,,,
140180,11429316680644542335,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000611_VILLAGEMD_HMOIBLUE_ADV_SITE_485_2040, Blue Cross, Medicare/Medicaid,,52632.22,,,,
140180,11536120875280251810,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000643_LOCAL_25_SEIU_BCPPO_UHS_OUT_OF_NETWORK_2038,Other, Local/Regional,,61836.31,,,,
140180,11925155087770042241,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000901_CIGNA_HMO_1800, Cigna, HMO,,42091.88,,,,
140180,12163738354059674525,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004613_UHC_SELECT_PLUS_2126, UnitedHealthcare, PPO,,63071.0,,,,
140180,12242265478208653721,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000116_AETNA_SMART_CARE_1799, Aetna, HMO,,59912.11,,,,
140180,12847289008005349777,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002509_AMITA_IPA_SITES_HUMANA_1817, Humana, Local/Regional,,50152.14,,,,
140180,12888145114839017062,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002504_HUMANA_HMO_1817, Humana, HMO,,50152.14,,,,
140180,13272651191255288966,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000915_CIGNA_LOCAL_PLUS_OUT_OF_NETWORK_1800, Cigna, Local/Regional,,42091.88,,,,
140180,13556617042776917554,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000109_Blue_Cross_HMOIBlue_Advantage_2040, Blue Cross, Medicare/Medicaid,,52632.22,,,,
140180,13910707032526579763,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004614_UHC_UNITED_MEDICAL_RESOURCES_2126, UnitedHealthcare, PPO,,63071.0,,,,
140180,14224510714545615986,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004601_GOLDEN_RULE_INS_2126, Golden Rule/UnitedHealthcare, PPO,,63071.0,,,,
140180,15349894205251186406,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,,63071.0,,,,
140180,15376311409328220276,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000111_BLUE_CHOICE_UNITE_HERE_SELECT_2039, Blue Cross, POS/Choice,,47554.47,,,,
140180,16248669887286371164,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000634_UNIFIED_PHYS_NETWORK_BCBS_2040,Other, Local/Regional,,52632.22,,,,
140180,16956919942674750368,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103001902_GWH_CIGNA_OPEN_ACCESSS_PLUS_1807, Cigna, PPO,,59121.05,,,,
140180,17603089427857418894,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000631_SIX_CORNER_RAVENSWOOD_HMOIBLUE_ADV_OUTOFNETWORK_2040, Blue Cross, Medicare/Medicaid,,52632.22,,,,
140217,181527439786927330,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCLOC01_BLUE_CROSS_LOCALS_1400, Blue Cross, Local/Regional,,61836.31,,,,
140217,600509012402510390,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAASOI01_Health_AllianceHMO_State_of_IL_1356, Health Alliance, HMO,,44785.76,,,,
140217,1279603736639181813,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHM02_BC_HMOOTH_ALL_SEC_1402, Blue Cross, HMO,,52632.22,,,,
140217,1426720031897890484,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAAHM001_HEALTH_ALLIANCE_HMOPOS_1356, Health Alliance, HMO,,44785.76,,,,
140217,2027842726800483632,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHHM00_United_Healthcare_HMO_87726_1428, UnitedHealthcare, HMO,,63071.0,,,,
140217,2190944822943925000,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAPP01_HUM_PPOEPO_1360, Humana, PPO,,56208.02,,,,
140217,2490113994702121307,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMPC_BLUE_CROSS_HMO_PRIMARY_CARE_1402, Blue Cross, HMO,,52632.22,,,,
140217,2493193452169832587,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMS00_BC_HMOOTH_OP_SVCS_1402, Blue Cross, HMO,,52632.22,,,,
140217,2599089501287505236,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUMHSC02_BC_SCMCR_HMOCL_OPRCRREFLAB_1400, Blue Cross, HMO,,61836.31,,,,
140217,2609527317747803376,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGCON01_Cigna_Connect_Network_HMO_1353, Cigna, HMO,,33139.0,,,,
140217,2697191262006244271,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEASOI01_Healthlink_State_of_Illinois_1358, Healthlink, Local/Regional,,61467.5,,,,
140217,3942492876048308255,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCPP02_BLUE_CROSS_PPO_1400, Blue Cross, PPO,,61836.31,,,,
140217,4056716324815464107,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCSOI01_BC_HMOBlue_Adv_State_of_IL_1402, Blue Cross, HMO,,52632.22,,,,
140217,4150202902652200530,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,NALCPP01_NALC_active_employees_1352,Other, PPO,,58832.42,,,,
140217,5894878893653069524,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCIN01_BLUE_CROSS_INDEMNITYSUPPL_1400, Blue Cross, PPO,,61836.31,,,,
140217,5912497875882698414,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHHM002_UNITED_HEALTH_CARE_HMO_87726_1428, UnitedHealthcare, HMO,,63071.0,,,,
140217,6296528215273569773,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUMHSJ02_BCMCR_PHPHMO_PSJCLI_RCR_REF_1402, Blue Cross, HMO,,52632.22,,,,
140217,7073879542878623206,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNTPH00_CIGNA_TPARENTAL_1352, Cigna, PPO,,58832.42,,,,
140217,7941587278183983979,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCPP01_BLUE_CROSS_PPO_1400, Blue Cross, PPO,,61836.31,,,,
140217,8740669977259481772,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAPP02_HUM_PPOEPO_1360, Humana, PPO,,56208.02,,,,
140217,9442691866124254371,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,GOLRPP00_GOLDEN_RULE_PPO_UHC_1428, Golden Rule/UnitedHealthcare, PPO,,63071.0,,,,
140217,10128908147056464801,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNPP01_CIGNA_PPOPOSOA_1352, Cigna, PPO,,58832.42,,,,
140217,10553618266507273299,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGN501_CIGNA_C_5_1352, Cigna, PPO,,58832.42,,,,
140217,10762269939276185413,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,cash,SP_SELF_PAY_INSURANCE_1428, Self Pay, Other,,63071.0,,,,
140217,10905648554107929763,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNHM02_CIGNA_HMO_1354, Cigna, HMO,,42091.88,,,,
140217,11042780241721310683,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UMRHM00_UMR_UNITED_MEDICAL_RESOURCES_1428, UnitedHealthcare, PPO,,63071.0,,,,
140217,11196671786083739699,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMDR_BC_SITE_99IPOBSSDCEDNST_1402, Blue Cross, HMO,,52632.22,,,,
140217,11721016830364393893,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAHM01_HUM_HMOPOS_1359, Humana, HMO,,34213.35,,,,
140217,11892459602198529748,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCFEP01_BLUE_CROSS_FEDERAL_1400, Blue Cross, HMO,,61836.31,,,,
140217,12157146048493825931,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUPHP01_Blue_Cross_PHPIPOBSSDCED_1402, Blue Cross, HMO,,52632.22,,,,
140217,12524541254691655446,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,IMAHE01_Imagine_Health_PPO_1357, Health Alliance, PPO,,61713.37,,,,
140217,12600123658103340223,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCOS02_BLUE_CROSS_OUT_OF_STATE_1400, Blue Cross, Local/Regional,,61836.31,,,,
140217,12725042425664843533,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEALHM00_HEALTHLINK_HMO_1358, Healthlink, HMO,,61467.5,,,,
140217,12955311981543245222,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,GREWHM01_GREAT_WEST_HMOOA_1352, Great West, HMO,,58832.42,,,,
140217,13067469386174879948,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCLOC02_Blue_Cross_Locals_1400, Blue Cross, Local/Regional,,61836.31,,,,
140217,13250063839053232540,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,WCHARIN01_WC_The_Hartford_Ins_1352,Other, HMO,,58832.42,,,,
140217,13414264270899954143,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUECHS01_BLUE_CROSS_POSCHOICE_SELECT_1401, Blue Cross, POS/Choice,,47554.47,,,,
140217,13464852538198367136,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCOS01_BLUE_CROSS_OUT_OF_STATE_1400, Blue Cross, Local/Regional,,61836.31,,,,
140217,13661783505779203173,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHPP00_UNITED_HLTHCR_PPOPOSOA_87726_1400, UnitedHealthcare, PPO,,61836.31,,,,
140217,13693279988407387565,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,,33139.0,,,,
140217,14260657822904774856,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNHM01_CIGNA_HMO_1354, Cigna, HMO,,42091.88,,,,
140217,14323281015767662619,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,MAGEHM00_MAGELLAN_HMO_1402,Other, HMO,,52632.22,,,,
140217,14661577376286730944,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,IMAGTPH00_IMAGINE_HEALTH_TPA_1357,Other, HMO,,61713.37,,,,
140217,14793153892058155689,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,,63071.0,,,,
140217,14819669899138861769,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHPP01_Blue_Choice_UniteHere_Select_1401, Blue Cross, POS/Choice,,47554.47,,,,
140217,15533903080674508616,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCFEP02_BLUE_CROSS_FEDERAL_1400, Blue Cross, HMO,,61836.31,,,,
140217,16234775908977608517,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNPP02_CIGNA_PPOPOSOA_1352, Cigna, PPO,,58832.42,,,,
140217,16544750316487577355,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGLPLO01_CIGNA_LOCAL_PLUS_OUTOFNETWORK_1354, Cigna, Local/Regional,,42091.88,,,,
140217,16751201441973827690,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHPP00_UNITED_HLTHCR_PPOPOSOA_87726_1428, UnitedHealthcare, PPO,,63071.0,,,,
140217,16954256962786842091,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHM01_BC_HMOIP_OBS_SDC_ED_1402, Blue Cross, HMO,,52632.22,,,,
140217,17103286941432780763,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHTPH00_UNITED_HEALTHCARE_TPARENTAL_1428, UnitedHealthcare, PPO,,63071.0,,,,
140217,17149158874402797518,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMKI_BLUE_CROSS_HMO_KANE_IPA_1402, Blue Cross, HMO,,52632.22,,,,
140217,17587331587369314730,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUPHP02_Blue_Cross_PHPClinOPRCRREF_1402, Blue Cross, PPO,,52632.22,,,,
140224,401642300750726566,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002502_HUMANA_CHOICE_CARE_1809, Humana, POS/Choice,,48826.58,,,,
140224,426454944925838734,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103001903_GWH_CIGNA_PPO_1801, Cigna, PPO,,59121.05,,,,
140224,1838640998924670893,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000107_BLUE_CROSS_OUT_OF_ST_PPO_2027, Blue Cross, Local/Regional,,62440.29,,,,
140224,1879750763362116670,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000112_BC_HMOBLUE_ADV_STATE_OF_IL_2028, Blue Cross, HMO,,53150.68,,,,
140224,1946571465599926018,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004609_UHC_OXFORD_HEALTH_PLANS_2126, UnitedHealthcare, PPO,,63071.0,,,,
140224,2081250997117051830,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000915_CIGNA_LOCAL_PLUS_OUT_OF_NETWORK_1800, Cigna, Local/Regional,,42091.88,,,,
140224,2666398691535983887,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000912_NALC_CIGNA_1801, Cigna, PPO,,59121.05,,,,
140224,2756737776837005956,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103007501_IMAGINE_HEALTH_PPO_1822,Other, PPO,,61713.37,,,,
140224,2798347865970660331,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000627_ACCESS_COMMUNITY_HMOIBLUE_ADV_OUTOFNETWORK_2028, Blue Cross, Medicare/Medicaid,,53150.68,,,,
140224,2839446393985649695,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004618_UHC_GENERIC_2126, UnitedHealthcare, PPO,,63071.0,,,,
140224,2901026399276939974,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000643_LOCAL_25_SEIU_BCPPO_UHS_OUT_OF_NETWORK_2027,Other, Local/Regional,,62440.29,,,,
140224,3086159728195917189,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103002510_PRESENCE_SJHP_HUMANA_1809, Humana, PPO,,48826.58,,,,
140224,3269050163819710497,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004619_UHC_ALL_SAVERS_2126, UnitedHealthcare, PPO,,63071.0,,,,
140224,3290308705837865738,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004603_UHC_CHOICE_PLUS_2126, UnitedHealthcare, PPO,,63071.0,,,,
140224,4023960403220203654,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000601_BLUE_CROSS_INDEMNITYSUPPLEMENT_2027, Blue Cross, PPO,,62440.29,,,,
140224,4093877799251327449,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000634_UNIFIED_PHYS_NETWORK_BCBS_2028,Other, Local/Regional,,53150.68,,,,
